Data_center,Data_center_address,Longitude_of_data_center,Latitude_of_data_center,Is_it_accurate,power_usage_2023_kwh,power_usage_per_hour_2023_kwh
Prologis Global Plaza Campus,42121-45120 Global Plaza,114.1079835,22.3752932,ROOFTOP,71566.85412,8.169732206
Cogent Data Center - Seattle,32275 32nd Ave. S.,50.0418692,26.3575294,APPROXIMATE,58108,6.6333333
